degree_id,is_special,name,path,degree_achievement_id,category_id,is_premium,locale_jpn,locale_eng,locale_kor,locale_chs,locale_cht,locale_fre,locale_ita,locale_ger,locale_spa
500080,1,DEG_NGE_BOS_SEAO_SEASON_MVP,degree_500080,,4400,0,1,1,1,1,1,1,1,1,1
500081,1,DEG_NGE_BOS_EURO_GRAND_CHAMPION,degree_500081,,4400,0,1,1,1,1,1,1,1,1,1
500082,1,DEG_NGE_BOS_PAM_GRAND_CHAMPION,degree_500082,,4400,0,1,1,1,1,1,1,1,1,1
500083,1,DEG_NGE_BOS_SEAO_ROTATION_CHAMPION,degree_500083,,4400,0,1,1,1,1,1,1,1,1,1
500084,1,DEG_NGE_BOS_SEAO_TAKE_TWO_CHAMPION,degree_500084,,4400,0,1,1,1,1,1,1,1,1,1
500085,1,DEG_NGE_BOS_SEAO_UNLIMITED_CHAMPION,degree_500085,,4400,0,1,1,1,1,1,1,1,1,1
500086,1,DEG_JCG_6th_season_優勝,degree_500086,,4400,0,1,1,1,1,1,1,1,1,1
500087,1,DEG_全国高校生シャドバ甲子園2018_優勝,degree_500087,,4400,0,1,1,1,1,1,1,1,1,1
500088,1,DEG_全国高校生シャドバ甲子園2018_準優勝,degree_500088,,4400,0,1,1,1,1,1,1,1,1,1
500089,1,DEG_DreamHack_Montreal_2018_CHAMPION,degree_500089,,4400,0,1,1,1,1,1,1,1,1,1
500090,1,DEG_DreamHack_Montreal_2018_RUNNER_UP,degree_500090,,4400,0,1,1,1,1,1,1,1,1,1
500091,1,DEG_DreamHack_Montreal_2018_MVP,degree_500091,,4400,0,1,1,1,1,1,1,1,1,1
500092,1,DEG_World_Circuit_Singapore_CHAMPION,degree_500092,,4400,0,1,1,1,1,1,1,1,1,1
500093,1,DEG_World_Circuit_Singapore_RUNNER_UP,degree_500093,,4400,0,1,1,1,1,1,1,1,1,1
500094,1,DEG_World_Circuit_Singapore_MVP,degree_500094,,4400,0,1,1,1,1,1,1,1,1,1
500095,1,DEG_2018_TAIWAN_Community_Cup_solo,degree_500095,,4400,0,1,1,1,1,1,1,1,1,1
500096,1,DEG_2018_TAIWAN_Community_Cup_team,degree_500096,,4400,0,1,1,1,1,1,1,1,1,1
500097,1,DEG_Rampage_Battle_season1_Champion,degree_500097,,4400,0,1,1,1,1,1,1,1,1,1
500098,1,DEG_Rampage_Battle_season2_Champion,degree_500098,,4400,0,1,1,1,1,1,1,1,1,1
500099,1,DEG_NGE_OOT_EURO_GRAND_CHAMPION,degree_500099,,4400,0,1,1,1,1,1,1,1,1,1
500100,1,DEG_NGE_OOT_PAM_GRAND_CHAMPION,degree_500100,,4400,0,1,1,1,1,1,1,1,1,1
500101,1,DEG_NGE_OOT_SEAO_GRAND_CHAMPION,degree_500101,,4400,0,1,1,1,1,1,1,1,1,1
500102,1,DEG_RAGE_2018_Winter_優勝,degree_500102,,4400,0,1,1,1,1,1,1,1,1,1
500103,1,DEG_RAGE_2018_Winter_準優勝,degree_500103,,4400,0,1,1,1,1,1,1,1,1,1
500104,1,DEG_RAGE_2018_Winter_3位,degree_500104,,4400,0,1,1,1,1,1,1,1,1,1
500105,1,DEG_JCG_7th_season_優勝,degree_500105,,4400,0,1,1,1,1,1,1,1,1,1
500106,1,DEG_Rampage_Battle_season3_Champion,degree_500106,,4400,0,1,1,1,1,1,1,1,1,1
500107,1,DEG_Queen_Cup_2018_優勝,degree_500107,,4400,0,1,1,1,1,1,1,1,1,1
500108,1,DEG_Taiwan_Open_Championship_2018_優勝,degree_500108,,4400,0,1,1,1,1,1,1,1,1,1
500109,1,DEG_Taiwan_Open_Championship_2018_準優勝,degree_500109,,4400,0,1,1,1,1,1,1,1,1,1
500110,1,DEG_Taiwan_Open_Championship_2018_3位,degree_500110,,4400,0,1,1,1,1,1,1,1,1,1
500111,1,DEG_World_Grand_Prix_2018_優勝,degree_500111,,4400,0,1,1,1,1,1,1,1,1,1
500112,1,DEG_World_Grand_Prix_2018_準優勝,degree_500112,,4400,0,1,1,1,1,1,1,1,1,1
500113,1,DEG_World_Grand_Prix_2018_3位,degree_500113,,4400,0,1,1,1,1,1,1,1,1,1
500114,1,DEG_JCG_8th_season_優勝,degree_500114,,4400,0,1,1,1,1,1,1,1,1,1
500115,1,DEG_RAGE_2019_Spring_優勝,degree_500115,,4400,0,1,1,1,1,1,1,1,1,1
500116,1,DEG_RAGE_2019_Spring_準優勝,degree_500116,,4400,0,1,1,1,1,1,1,1,1,1
500117,1,DEG_RAGE_2019_Spring_3位,degree_500117,,4400,0,1,1,1,1,1,1,1,1,1
500118,1,DEG_SVO_January,degree_500118,,4400,0,1,1,1,1,1,1,1,1,1
500119,1,DEG_SVO_February,degree_500119,,4400,0,1,1,1,1,1,1,1,1,1
500120,1,DEG_SVO_March,degree_500120,,4400,0,1,1,1,1,1,1,1,1,1
500121,1,DEG_SVO_April,degree_500121,,4400,0,1,1,1,1,1,1,1,1,1
500122,1,DEG_SVO_May,degree_500122,,4400,0,1,1,1,1,1,1,1,1,1
500123,1,DEG_SVO_June,degree_500123,,4400,0,1,1,1,1,1,1,1,1,1
500124,1,DEG_SVO_July,degree_500124,,4400,0,1,1,1,1,1,1,1,1,1
500125,1,DEG_SVO_August,degree_500125,,4400,0,1,1,1,1,1,1,1,1,1
500126,1,DEG_SVO_September,degree_500126,,4400,0,1,1,1,1,1,1,1,1,1
500127,1,DEG_SVO_PAM_MVP,degree_500127,,4400,0,1,1,1,1,1,1,1,1,1
500128,1,DEG_SVO_EURO_MVP,degree_500128,,4400,0,1,1,1,1,1,1,1,1,1
500129,1,DEG_SVO_SEAO_MVP,degree_500129,,4400,0,1,1,1,1,1,1,1,1,1
500130,1,DEG_Taiwan_Open_Championship_2019_優勝,degree_500130,,4400,0,1,1,1,1,1,1,1,1,1
500131,1,DEG_Taiwan_Open_Championship_2019_準優勝,degree_500131,,4400,0,1,1,1,1,1,1,1,1,1
500132,1,DEG_Taiwan_Open_Championship_2019_3位,degree_500132,,4400,0,1,1,1,1,1,1,1,1,1
500133,1,DEG_RAGE_Shadowverse_Pro_League_2018_Season_Champion,degree_500133,,4400,0,1,1,1,1,1,1,1,1,1
500134,1,DEG_JCG_OPEN_優勝_9th_season,degree_500134,,4400,0,1,1,1,1,1,1,1,1,1
500135,1,DEG_JCG_ミリオンカップ_優勝_鋼鉄の反逆者,degree_500135,,4400,0,1,1,1,1,1,1,1,1,1
500136,1,DEG_JCG_ミリオンカップ_準優勝_鋼鉄の反逆者,degree_500136,,4400,0,1,1,1,1,1,1,1,1,1
500137,1,DEG_JCG_ミリオンカップ_3位_鋼鉄の反逆者,degree_500137,,4400,0,1,1,1,1,1,1,1,1,1
500138,1,DEG_RAGE_王者_2019_Summer,degree_500138,,4400,0,1,1,1,1,1,1,1,1,1
500139,1,DEG_RAGE_準優勝_2019_Summer,degree_500139,,4400,0,1,1,1,1,1,1,1,1,1
500140,1,DEG_RAGE_3位_2019_Summer,degree_500140,,4400,0,1,1,1,1,1,1,1,1,1
500141,1,DEG_Queen_Cup_2019_summer_優勝,degree_500141,,4400,0,1,1,1,1,1,1,1,1,1
500142,1,DEG_Shadowverse_University_League_優勝_19-20_1st_Season,degree_500142,,4400,0,1,1,1,1,1,1,1,1,1
500143,1,DEG_Shadowverse_University_League_準優勝_19-20_1st_Season,degree_500143,,4400,0,1,1,1,1,1,1,1,1,1
500144,1,DEG_CHAMPION_STO_SUMMER_2019,degree_500144,,4400,0,1,1,1,1,1,1,1,1,1
500145,1,DEG_1st_RUNNER-UP_STO_SUMMER_2019,degree_500145,,4400,0,1,1,1,1,1,1,1,1,1
500146,1,DEG_2nd_RUNNER-UP_STO_SUMMER_2019,degree_500146,,4400,0,1,1,1,1,1,1,1,1,1
500147,1,DEG_RAGE_王者_2019_Autumn,degree_500147,,4400,0,1,1,1,1,1,1,1,1,1
500148,1,DEG_RAGE_準優勝_2019_Autumn,degree_500148,,4400,0,1,1,1,1,1,1,1,1,1
500149,1,DEG_RAGE_3位_2019_Autumn,degree_500149,,4400,0,1,1,1,1,1,1,1,1,1
500150,1,DEG_JCG_OPEN_優勝_10th_season,degree_500150,,4400,0,1,1,1,1,1,1,1,1,1
500151,1,DEG_JCG_ミリオンカップ_優勝_リバース・オブ・グローリー,degree_500151,,4400,0,1,1,1,1,1,1,1,1,1
500152,1,DEG_JCG_ミリオンカップ_準優勝_リバース・オブ・グローリー,degree_500152,,4400,0,1,1,1,1,1,1,1,1,1
500153,1,DEG_JCG_ミリオンカップ_3位_リバース・オブ・グローリー,degree_500153,,4400,0,1,1,1,1,1,1,1,1,1
500154,1,DEG_全国高校生シャドバ甲子園2019_優勝,degree_500154,,4400,0,1,1,1,1,1,1,1,1,1
500155,1,DEG_全国高校生シャドバ甲子園2019_準優勝,degree_500155,,4400,0,1,1,1,1,1,1,1,1,1
500156,1,DEG_CHAMPION_STO_AUTUMN_2019,degree_500156,,4400,0,1,1,1,1,1,1,1,1,1
500157,1,DEG_1st_RUNNER-UP_STO_AUTUMN_2019,degree_500157,,4400,0,1,1,1,1,1,1,1,1,1
500158,1,DEG_2nd_RUNNER-UP_STO_AUTUMN_2019,degree_500158,,4400,0,1,1,1,1,1,1,1,1,1
500159,1,DEG_Shadowverse_University_League_優勝_19‐20_2nd_Season,degree_500159,,4400,0,1,1,1,1,1,1,1,1,1
500160,1,DEG_Shadowverse_University_League_準優勝_19‐20_2nd_Season,degree_500160,,4400,0,1,1,1,1,1,1,1,1,1
500161,1,DEG_CHAMPION_STO_PLAYOFF_2019,degree_500161,,4400,0,1,1,1,1,1,1,1,1,1
500162,1,DEG_1st_RUNNER-UP_STO_PLAYOFF_2019,degree_500162,,4400,0,1,1,1,1,1,1,1,1,1
500163,1,DEG_2nd_RUNNER-UP_STO_PLAYOFF_2019,degree_500163,,4400,0,1,1,1,1,1,1,1,1,1
500164,1,DEG_JCG_OPEN_優勝_11th_Season,degree_500164,,4400,0,1,1,1,1,1,1,1,1,1
500165,1,DEG_JCG_ミリオンカップ_優勝_森羅咆哮,degree_500165,,4400,0,1,1,1,1,1,1,1,1,1
500166,1,DEG_JCG_ミリオンカップ_準優勝_森羅咆哮,degree_500166,,4400,0,1,1,1,1,1,1,1,1,1
500167,1,DEG_JCG_ミリオンカップ_3位_森羅咆哮,degree_500167,,4400,0,1,1,1,1,1,1,1,1,1
500168,1,DEG_RAGE_王者_2019_Winter,degree_500168,,4400,0,1,1,1,1,1,1,1,1,1
500169,1,DEG_RAGE_準優勝_2019_Winter,degree_500169,,4400,0,1,1,1,1,1,1,1,1,1
500170,1,DEG_RAGE_3位_2019_Winter,degree_500170,,4400,0,1,1,1,1,1,1,1,1,1
500171,1,DEG_World_Grand_Prix_2019_優勝,degree_500171,,4400,0,1,1,1,1,1,1,1,1,1
500172,1,DEG_World_Grand_Prix_2019_準優勝,degree_500172,,4400,0,1,1,1,1,1,1,1,1,1
500173,1,DEG_World_Grand_Prix_2019_3位,degree_500173,,4400,0,1,1,1,1,1,1,1,1,1
500174,1,DEG_Queen's_Cup_2019_Winter_CHAMPION,degree_500174,,4400,0,1,1,1,1,1,1,1,1,1
500175,1,DEG_JCG_OPEN_優勝_12th_Season,degree_500175,,4400,0,1,1,1,1,1,1,1,1,1
500176,1,DEG_JCG_ミリオンカップ_優勝_アルティメットコロシアム,degree_500176,,4400,0,1,1,1,1,1,1,1,1,1
500177,1,DEG_JCG_ミリオンカップ_準優勝_アルティメットコロシアム,degree_500177,,4400,0,1,1,1,1,1,1,1,1,1
500178,1,DEG_JCG_ミリオンカップ_3位_アルティメットコロシアム,degree_500178,,4400,0,1,1,1,1,1,1,1,1,1
500179,1,DEG_RAGE_CHAMPION_2020_Spring,degree_500179,,4400,0,1,1,1,1,1,1,1,1,1
500180,1,DEG_RAGE_1st_Runner-Up_2020_Spring,degree_500180,,4400,0,1,1,1,1,1,1,1,1,1
500181,1,DEG_RAGE_2nd_Runner-Up_2020_Spring,degree_500181,,4400,0,1,1,1,1,1,1,1,1,1
500182,1,DEG_RAGE_Shadowverse_Pro_League_19-20_Season_Champion,degree_500182,,4400,0,1,1,1,1,1,1,1,1,1
500183,1,DEG_Shadowverse_University_League_優勝_19-20_3rd_Season,degree_500183,,4400,0,1,1,1,1,1,1,1,1,1
500184,1,DEG_Shadowverse_University_League_準優勝_19-20_3rd_Season,degree_500184,,4400,0,1,1,1,1,1,1,1,1,1
500185,1,DEG_Shadowverse_University_League_優勝_19-20_4th_Season,degree_500185,,4400,0,1,1,1,1,1,1,1,1,1
500186,1,DEG_Shadowverse_University_League_準優勝_19-20_4th_Season,degree_500186,,4400,0,1,1,1,1,1,1,1,1,1
500187,1,DEG_SHADOWVERSE_OPEN_January_2020_CHAMPION,degree_500187,,4400,0,1,1,1,1,1,1,1,1,1
500188,1,DEG_SHADOWVERSE_OPEN_February_2020_CHAMPION,degree_500188,,4400,0,1,1,1,1,1,1,1,1,1
500189,1,DEG_SHADOWVERSE_OPEN_March_2020_CHAMPION,degree_500189,,4400,0,1,1,1,1,1,1,1,1,1
500190,1,DEG_SHADOWVERSE_OPEN_April_2020_CHAMPION,degree_500190,,4400,0,1,1,1,1,1,1,1,1,1
500191,1,DEG_SHADOWVERSE_OPEN_May_2020_CHAMPION,degree_500191,,4400,0,1,1,1,1,1,1,1,1,1
500192,1,DEG_SHADOWVERSE_OPEN_June_2020_CHAMPION,degree_500192,,4400,0,1,1,1,1,1,1,1,1,1
500193,1,DEG_SHADOWVERSE_OPEN_July_2020_CHAMPION,degree_500193,,4400,0,1,1,1,1,1,1,1,1,1
500194,1,DEG_SHADOWVERSE_OPEN_August_2020_CHAMPION,degree_500194,,4400,0,1,1,1,1,1,1,1,1,1
500195,1,DEG_SHADOWVERSE_OPEN_September_2020_CHAMPION,degree_500195,,4400,0,1,1,1,1,1,1,1,1,1
500196,1,DEG_SHADOWVERSE_OPEN_SEAO_2020_MVP,degree_500196,,4400,0,1,1,1,1,1,1,1,1,1
500197,1,DEG_SHADOWVERSE_OPEN_WEST_2020_MVP,degree_500197,,4400,0,1,1,1,1,1,1,1,1,1
500198,1,DEG_JCG_OPEN_優勝_13th_Season,degree_500198,,4400,0,1,1,1,1,1,1,1,1,1
500199,1,DEG_JCG_ミリオンカップ_優勝_ナテラ崩壊,degree_500199,,4400,0,1,1,1,1,1,1,1,1,1
500200,1,DEG_JCG_ミリオンカップ_準優勝_ナテラ崩壊,degree_500200,,4400,0,1,1,1,1,1,1,1,1,1
500201,1,DEG_JCG_ミリオンカップ_3位_ナテラ崩壊,degree_500201,,4400,0,1,1,1,1,1,1,1,1,1
500202,1,DEG_RAGE_CHAMPION_2020_Summer,degree_500202,,4400,0,1,1,1,1,1,1,1,1,1
500203,1,DEG_RAGE_1st_Runner-Up_2020_Summer,degree_500203,,4400,0,1,1,1,1,1,1,1,1,1
500204,1,DEG_RAGE_2nd_Runner-Up_2020_Summer,degree_500204,,4400,0,1,1,1,1,1,1,1,1,1
500205,1,DEG_Shadowverse_University_League_優勝_20-21_1st_Season,degree_500205,,4400,0,1,1,1,1,1,1,1,1,1
500206,1,DEG_Shadowverse_University_League_準優勝_20-21_1st_Season,degree_500206,,4400,0,1,1,1,1,1,1,1,1,1
500207,1,DEG_Shadowverse_University_League_優勝_20-21_2nd_Season,degree_500207,,4400,0,1,1,1,1,1,1,1,1,1
500208,1,DEG_Shadowverse_University_League_準優勝_20-21_2nd_Season,degree_500208,,4400,0,1,1,1,1,1,1,1,1,1
500209,1,DEG_RAGE_CHAMPION_2020_Autumn,degree_500209,,4400,0,1,1,1,1,1,1,1,1,1
500210,1,DEG_RAGE_1st_Runner-Up_2020_Autumn,degree_500210,,4400,0,1,1,1,1,1,1,1,1,1
500211,1,DEG_RAGE_2nd_Runner-Up_2020_Autumn,degree_500211,,4400,0,1,1,1,1,1,1,1,1,1
500212,1,DEG_シャドバ甲子園2020_優勝,degree_500212,,4400,0,1,1,1,1,1,1,1,1,1
500213,1,DEG_シャドバ甲子園2020_準優勝,degree_500213,,4400,0,1,1,1,1,1,1,1,1,1
500214,1,DEG_JCG_OPEN_優勝_14th_Season,degree_500214,,4400,0,1,1,1,1,1,1,1,1,1
500215,1,DEG_JCG_ミリオンカップ_優勝_運命の神々,degree_500215,,4400,0,1,1,1,1,1,1,1,1,1
500216,1,DEG_JCG_ミリオンカップ_準優勝_運命の神々,degree_500216,,4400,0,1,1,1,1,1,1,1,1,1
500217,1,DEG_JCG_ミリオンカップ_3位_運命の神々,degree_500217,,4400,0,1,1,1,1,1,1,1,1,1
500218,1,DEG_Shadowverse_Korea_Open_2020_Season1_優勝,degree_500218,,4400,0,1,1,1,1,1,1,1,1,1
500219,1,DEG_Shadowverse_Korea_Open_2020_Season1_準優勝,degree_500219,,4400,0,1,1,1,1,1,1,1,1,1
500220,1,DEG_Shadowverse_Korea_Open_2020_Season1_3位,degree_500220,,4400,0,1,1,1,1,1,1,1,1,1
500221,1,DEG_Shadowverse_Taiwan_Open_2020_series1_優勝,degree_500221,,4400,0,1,1,1,1,1,1,1,1,1
500222,1,DEG_Shadowverse_Taiwan_Open_2020_series1_準優勝,degree_500222,,4400,0,1,1,1,1,1,1,1,1,1
500223,1,DEG_Shadowverse_Taiwan_Open_2020_series1_3位,degree_500223,,4400,0,1,1,1,1,1,1,1,1,1
500224,1,DEG_RAGE_CHAMPION_2020_Winter,degree_500224,,4400,0,1,1,1,1,1,1,1,1,1
500225,1,DEG_RAGE_1st_Runner-Up_2020_Winter,degree_500225,,4400,0,1,1,1,1,1,1,1,1,1
500226,1,DEG_RAGE_2nd_Runner-Up_2020_Winter,degree_500226,,4400,0,1,1,1,1,1,1,1,1,1
500227,1,DEG_JCG_OPEN_優勝_15th_Season,degree_500227,,4400,0,1,1,1,1,1,1,1,1,1
500228,1,DEG_JCG_ミリオンカップ_優勝_レヴィールの旋風,degree_500228,,4400,0,1,1,1,1,1,1,1,1,1
500229,1,DEG_JCG_ミリオンカップ_準優レヴィールの旋風,degree_500229,,4400,0,1,1,1,1,1,1,1,1,1
500230,1,DEG_JCG_ミリオンカップ_3位_レヴィールの旋風,degree_500230,,4400,0,1,1,1,1,1,1,1,1,1
500231,1,DEG_CHAMPION_STO_2020_SERIES_2,degree_500231,,4400,0,1,1,1,1,1,1,1,1,1
500232,1,DEG_1st_RUNNER-UP_STO_2020_SERIES_2,degree_500232,,4400,0,1,1,1,1,1,1,1,1,1
500233,1,DEG_2nd_RUNNER-UP_STO_2020_SERIES_2,degree_500233,,4400,0,1,1,1,1,1,1,1,1,1
500234,1,DEG_CHAMPION_SKO_2020_SEASON_2,degree_500234,,4400,0,1,1,1,1,1,1,1,1,1
500235,1,DEG_1st_RUNNER-UP_SKO_2020_SEASON_2,degree_500235,,4400,0,1,1,1,1,1,1,1,1,1
500236,1,DEG_2nd_RUNNER-UP_SKO_2020_SEASON_2,degree_500236,,4400,0,1,1,1,1,1,1,1,1,1
500237,1,DEG_JCG_OPEN_優勝_16th_Season,degree_500237,,4400,0,1,1,1,1,1,1,1,1,1
500238,1,DEG_JCG_ミリオンカップ_優勝_十天覚醒,degree_500238,,4400,0,1,1,1,1,1,1,1,1,1
500239,1,DEG_JCG_ミリオンカップ_準優勝_十天覚醒,degree_500239,,4400,0,1,1,1,1,1,1,1,1,1
500240,1,DEG_JCG_ミリオンカップ_3位_十天覚醒,degree_500240,,4400,0,1,1,1,1,1,1,1,1,1
500241,1,DEG_RAGE_CHAMPION_2021_Spring,degree_500241,,4400,0,1,1,1,1,1,1,1,1,1
500242,1,DEG_RAGE_1st_Runner-Up_2021_Spring,degree_500242,,4400,0,1,1,1,1,1,1,1,1,1
500243,1,DEG_RAGE_2nd_Runner-Up_2021_Spring,degree_500243,,4400,0,1,1,1,1,1,1,1,1,1
500244,1,DEG_RAGE_Shadowverse_Pro_League_20-21_Season_Champion,degree_500244,,4400,0,1,1,1,1,1,1,1,1,1
500245,1,DEG_Shadowverse_University_League_優勝_20-21_GRAND_FINALS,degree_500245,,4400,0,1,1,1,1,1,1,1,1,1
500246,1,DEG_Shadowverse_University_League_準優勝_20-21_GRAND_FINALS,degree_500246,,4400,0,1,1,1,1,1,1,1,1,1
500247,1,DEG_SHADOWVERSE_OPEN_CHAMPION_February_2021,degree_500247,,4400,0,1,1,1,1,1,1,1,1,1
500248,1,DEG_SHADOWVERSE_OPEN_CHAMPION_March_2021,degree_500248,,4400,0,1,1,1,1,1,1,1,1,1
500249,1,DEG_SHADOWVERSE_OPEN_CHAMPION_April_2021,degree_500249,,4400,0,1,1,1,1,1,1,1,1,1
500250,1,DEG_SHADOWVERSE_OPEN_CHAMPION_May_2021,degree_500250,,4400,0,1,1,1,1,1,1,1,1,1
500251,1,DEG_SHADOWVERSE_OPEN_CHAMPION_June_2021,degree_500251,,4400,0,1,1,1,1,1,1,1,1,1
500252,1,DEG_SHADOWVERSE_OPEN_CHAMPION_July_2021,degree_500252,,4400,0,1,1,1,1,1,1,1,1,1
500253,1,DEG_SHADOWVERSE_OPEN_CHAMPION_August_2021,degree_500253,,4400,0,1,1,1,1,1,1,1,1,1
500254,1,DEG_SHADOWVERSE_OPEN_CHAMPION_September_2021,degree_500254,,4400,0,1,1,1,1,1,1,1,1,1
500255,1,DEG_SHADOWVERSE_OPEN_SEAO_2021_MVP,degree_500255,,4400,0,1,1,1,1,1,1,1,1,1
500256,1,DEG_SHADOWVERSE_OPEN_WEST_2021_MVP,degree_500256,,4400,0,1,1,1,1,1,1,1,1,1
500257,1,DEG_JCG_OPEN_優勝_17th_Season,degree_500257,,4400,0,1,1,1,1,1,1,1,1,1
500258,1,DEG_JCG_ミリオンカップ_優勝_暗黒のウェルサ,degree_500258,,4400,0,1,1,1,1,1,1,1,1,1
500259,1,DEG_JCG_ミリオンカップ_準優勝_暗黒のウェルサ,degree_500259,,4400,0,1,1,1,1,1,1,1,1,1
500260,1,DEG_JCG_ミリオンカップ_3位_暗黒のウェルサ,degree_500260,,4400,0,1,1,1,1,1,1,1,1,1
500261,1,DEG_RAGE_CHAMPION_2021_Summer,degree_500261,,4400,0,1,1,1,1,1,1,1,1,1
500262,1,DEG_RAGE_1st_Runner-Up_2021_Summer,degree_500262,,4400,0,1,1,1,1,1,1,1,1,1
500263,1,DEG_RAGE_2nd_Runner-Up_2021_Summer,degree_500263,,4400,0,1,1,1,1,1,1,1,1,1
500264,1,DEG_Shadowverse_University_League_優勝_21-22_1st_Season,degree_500264,,4400,0,1,1,1,1,1,1,1,1,1
500265,1,DEG_Shadowverse_University_League_準優勝_21-22_1st_Season,degree_500265,,4400,0,1,1,1,1,1,1,1,1,1
500266,1,DEG_Shadowverse_University_League_優勝_21-22_2nd_Season,degree_500266,,4400,0,1,1,1,1,1,1,1,1,1
500267,1,DEG_Shadowverse_University_League_準優勝_21-22_2nd_Season,degree_500267,,4400,0,1,1,1,1,1,1,1,1,1
500268,1,DEG_Shadowverse_University_League_優勝_21-22_GRAND_FINALS,degree_500268,,4400,0,1,1,1,1,1,1,1,1,1
500269,1,DEG_Shadowverse_University_League_準優勝_21-22_GRAND_FINALS,degree_500269,,4400,0,1,1,1,1,1,1,1,1,1
500270,1,DEG_JCG_OPEN_優勝_18th_Season,degree_500270,,4400,0,1,1,1,1,1,1,1,1,1
500271,1,DEG_JCG_ミリオンカップ_優勝_リナセント・クロニクル,degree_500271,,4400,0,1,1,1,1,1,1,1,1,1
500272,1,DEG_JCG_ミリオンカップ_準優勝_リナセント・クロニクル,degree_500272,,4400,0,1,1,1,1,1,1,1,1,1
500273,1,DEG_JCG_ミリオンカップ_3位_リナセント・クロニクル,degree_500273,,4400,0,1,1,1,1,1,1,1,1,1
500274,1,DEG_シャドバ甲子園2021_優勝,degree_500274,,4400,0,1,1,1,1,1,1,1,1,1
500275,1,DEG_シャドバ甲子園2021_準優勝,degree_500275,,4400,0,1,1,1,1,1,1,1,1,1
500276,1,DEG_RAGE_CHAMPION_2021_Autumn,degree_500276,,4400,0,1,1,1,1,1,1,1,1,1
500277,1,DEG_RAGE_1st_Runner-Up_2021_Autumn,degree_500277,,4400,0,1,1,1,1,1,1,1,1,1
500278,1,DEG_RAGE_2nd_Runner-Up_2021_Autumn,degree_500278,,4400,0,1,1,1,1,1,1,1,1,1
500279,1,DEG_Shadowverse_Korea_Open_2021_Season1_優勝,degree_500279,,4400,0,1,1,1,1,1,1,1,1,1
500280,1,DEG_Shadowverse_Korea_Open_2021_Season1_準優勝,degree_500280,,4400,0,1,1,1,1,1,1,1,1,1
500281,1,DEG_Shadowverse_Korea_Open_2021_Season1_3位,degree_500281,,4400,0,1,1,1,1,1,1,1,1,1
500282,1,DEG_Shadowverse_Taiwan_Open_2021_series1_優勝,degree_500282,,4400,0,1,1,1,1,1,1,1,1,1
500283,1,DEG_Shadowverse_Taiwan_Open_2021_series1_準優勝,degree_500283,,4400,0,1,1,1,1,1,1,1,1,1
500284,1,DEG_Shadowverse_Taiwan_Open_2021_series1_3位,degree_500284,,4400,0,1,1,1,1,1,1,1,1,1
500285,1,DEG_JCG_OPEN_優勝_19th_Season,degree_500285,,4400,0,1,1,1,1,1,1,1,1,1
500286,1,DEG_JCG_ミリオンカップ_優勝_災禍を超えし者,degree_500286,,4400,0,1,1,1,1,1,1,1,1,1
500287,1,DEG_JCG_ミリオンカップ_準優勝_災禍を超えし者,degree_500287,,4400,0,1,1,1,1,1,1,1,1,1
500288,1,DEG_JCG_ミリオンカップ_3位_災禍を超えし者,degree_500288,,4400,0,1,1,1,1,1,1,1,1,1
500289,1,DEG_RAGE_CHAMPION_2021_Winter,degree_500289,,4400,0,1,1,1,1,1,1,1,1,1
500290,1,DEG_RAGE_1st_Runner-Up_2021_Winter,degree_500290,,4400,0,1,1,1,1,1,1,1,1,1
500291,1,DEG_RAGE_2nd_Runner-Up_2021_Winter,degree_500291,,4400,0,1,1,1,1,1,1,1,1,1
500292,1,DEG_Shadowverse_Korea_Open_2021_Season2_優勝,degree_500292,,4400,0,1,1,1,1,1,1,1,1,1
500293,1,DEG_Shadowverse_Korea_Open_2021_Season2_準優勝,degree_500293,,4400,0,1,1,1,1,1,1,1,1,1
500294,1,DEG_Shadowverse_Korea_Open_2021_Season2_3位,degree_500294,,4400,0,1,1,1,1,1,1,1,1,1
500295,1,DEG_Shadowverse_Taiwan_Open_2021_series2_優勝,degree_500295,,4400,0,1,1,1,1,1,1,1,1,1
500296,1,DEG_Shadowverse_Taiwan_Open_2021_series2_準優勝,degree_500296,,4400,0,1,1,1,1,1,1,1,1,1
500297,1,DEG_Shadowverse_Taiwan_Open_2021_series2_3位,degree_500297,,4400,0,1,1,1,1,1,1,1,1,1
500298,1,DEG_JCG_OPEN_優勝_20th_Season,degree_500298,,4400,0,1,1,1,1,1,1,1,1,1
500299,1,DEG_JCG_ミリオンカップ_優勝_十禍闘争,degree_500299,,4400,0,1,1,1,1,1,1,1,1,1
500300,1,DEG_JCG_ミリオンカップ_準優勝_十禍闘争,degree_500300,,4400,0,1,1,1,1,1,1,1,1,1
500301,1,DEG_JCG_ミリオンカップ_3位_十禍闘争,degree_500301,,4400,0,1,1,1,1,1,1,1,1,1
500302,1,DEG_RAGE_CHAMPION_2022_Spring,degree_500302,,4400,0,1,1,1,1,1,1,1,1,1
500303,1,DEG_RAGE_1st_Runner-Up_2022_Spring,degree_500303,,4400,0,1,1,1,1,1,1,1,1,1
500304,1,DEG_RAGE_2nd_Runner-Up_2022_Spring,degree_500304,,4400,0,1,1,1,1,1,1,1,1,1
500305,1,DEG_World_Grand_Prix_2021_優勝,degree_500305,,4400,0,1,1,1,1,1,1,1,1,1
500306,1,DEG_World_Grand_Prix_2021_準優勝,degree_500306,,4400,0,1,1,1,1,1,1,1,1,1
