emblem_id,is_special,name,path,category_id,locale_jpn,locale_eng,locale_kor,locale_chs,locale_cht,locale_fre,locale_ita,locale_ger,locale_spa
200000003,0,EM_幻想の少女・アリス,em_200000003,4400,1,1,1,1,1,1,1,1,1
200000004,0,EM_心持つ機械・テトラ,em_200000004,4500,1,1,1,1,1,1,1,1,1
200000005,0,EM_聖装の乙女・ジャンヌ,em_200000005,4400,1,1,1,1,1,1,1,1,1
200000006,0,EM_機構の番人・スピネ,em_200000006,4400,1,1,1,1,1,1,1,1,1
200000007,0,EM_聖夜の祈り・エイラ,em_200000007,4400,1,1,1,1,1,1,1,1,1
200000008,0,EM_百鬼の宴・ギンセツ,em_200000008,4400,1,1,1,1,1,1,1,1,1
200000009,0,EM_ひと夏の夢・オーキス,em_200000009,4400,1,1,1,1,1,1,1,1,1
200000010,0,EM_ひと夏の夢・ツヴァイ,em_200000010,4400,1,1,1,1,1,1,1,1,1
400002501,0,EM_自由なる強盗・バニー,em_400002501,4400,1,1,1,1,1,1,1,1,1
400002502,0,EM_自由なる強盗・バロン,em_400002502,4400,1,1,1,1,1,1,1,1,1
200000011,0,EM_円環の主・スロース,em_200000011,4400,1,1,1,1,1,1,1,1,1
200000012,0,EM_聖夜の奇跡・ヴィズヤ,em_200000012,4400,1,1,1,1,1,1,1,1,1
200000013,0,EM_九尾の決意,em_200000013,4400,1,1,1,1,1,1,1,1,1
200000015,0,EM_真紅の絆・モノ,em_200000015,4400,1,1,1,1,1,1,1,1,1
200000016,0,EM_蒼の絆・テトラ,em_200000016,4400,1,1,1,1,1,1,1,1,1
200000017,0,EM_紫紺の絆・エンネア,em_200000017,4400,1,1,1,1,1,1,1,1,1
200000018,0,EM_彷徨う虚無・イルガンノ,em_200000018,4400,1,1,1,1,1,1,1,1,1
200000022,0,EM_それぞれの正義・セリーナ,em_200000022,4400,1,1,1,1,1,1,1,1,1
200000023,0,EM_それぞれの正義・マイザー,em_200000023,4400,1,1,1,1,1,1,1,1,1
200000024,0,EM_聖夜の願い・ロレーナ,em_200000024,4400,1,1,1,1,1,1,1,1,1
200000026,0,EM_咲き誇る自然の姫・ラティカ,em_200000026,4400,1,1,1,1,1,1,1,1,1
200000028,0,EM_咲き誇る自然の姫・ミストリナ,em_200000028,4400,1,1,1,1,1,1,1,1,1
200000029,0,EM_咲き誇る自然の姫・母なる君,em_200000029,4400,1,1,1,1,1,1,1,1,1
200000027,0,EM_安らぎの森番・アリサ,em_200000027,4400,1,1,1,1,1,1,1,1,1
200000031,0,EM_咲き誇る一輪・セッカ,em_200000031,4400,1,1,1,1,1,1,1,1,1
200000034,0,EM_応援イラスト_ミズチ,em_200000034,4400,1,1,1,1,1,1,1,1,1
200000033,0,EM_応援イラスト_スーロン,em_200000033,4400,1,1,1,1,1,1,1,1,1
200000035,0,EM_聖なる絶望・ジャンヌ,em_200000035,4400,1,1,1,1,1,1,1,1,1
200000037,0,EM_生命狩る者・ケルヌンノス,em_200000037,4400,1,1,1,1,1,1,1,1,1
200000038,0,EM_聖夜の義賊・カッツェ,em_200000038,4400,1,1,1,1,1,1,1,1,1
200000040,0,EM_ニューストーリー・アリス,em_200000040,4400,1,1,1,1,1,1,1,1,1
200000042,0,EM_応援イラスト_メイシア,em_200000042,4400,1,1,1,1,1,1,1,1,1
200000043,0,EM_7th_グランプリ_1,em_200000043,4400,1,1,1,1,1,1,1,1,1
200000044,0,EM_7th_グランプリ_2,em_200000044,4400,1,1,1,1,1,1,1,1,1
200000045,0,EM_7th_グランプリ_3,em_200000045,4400,1,1,1,1,1,1,1,1,1
200000049,0,EM_神樹の姉妹・ベルディリア,em_200000049,4400,1,1,1,1,1,1,1,1,1
200000050,0,EM_神樹の姉妹・カステル,em_200000050,4400,1,1,1,1,1,1,1,1,1
200000047,0,EM_氷晶の華・リリィ,em_200000047,4100,1,1,1,1,1,1,1,1,1
200000048,0,EM_氷晶の華・ティア,em_200000048,4100,1,1,1,1,1,1,1,1,1
200000052,0,EM_久遠の実験・ケリドウェン,em_200000052,4400,1,1,1,1,1,1,1,1,1
200000053,0,EM_聖夜の番人・ラズリ,em_200000053,4400,1,1,1,1,1,1,1,1,1
200000055,0,EM_祝福の宴席・ルナ,em_200000055,4100,1,1,1,1,1,1,1,1,1
200000056,0,EM_祝福の宴席・エンネア,em_200000056,4100,1,1,1,1,1,1,1,1,1
200000057,0,EM_正月ほーちゃん,em_200000057,4400,1,1,1,1,1,1,1,1,1
200000058,0,EM_キレイな純白・ピアシィ,em_200000058,4400,1,1,1,1,1,1,1,1,1
200000059,0,EM_安らぎの擁護・シオン,em_200000059,4400,1,1,1,1,1,1,1,1,1
200000110,0,EM_応援イラスト_セッカ,em_200000110,4100,1,1,1,1,1,1,1,1,1
200000061,0,EM_平和の祝祭・モノ,em_200000061,4400,1,1,1,1,1,1,1,1,1
200000062,0,EM_平和の祝祭・テトラ,em_200000062,4400,1,1,1,1,1,1,1,1,1
200000063,0,EM_平和の祝祭・エンネア,em_200000063,4400,1,1,1,1,1,1,1,1,1
200000064,0,EM_平和の祝祭・ラティカ,em_200000064,4400,1,1,1,1,1,1,1,1,1
200000065,0,EM_平和の祝祭・ミストリナ,em_200000065,4400,1,1,1,1,1,1,1,1,1
200000066,0,EM_極点の魔術師・イザベル,em_200000066,4400,1,1,1,1,1,1,1,1,1
200000130,0,EM_破壊の歌姫・リーシェナ,em_200000130,4100,1,1,1,1,1,1,1,1,1
200000200,0,EM_清浄なる星灯りの女神,em_200000200,4400,1,1,1,1,1,1,1,1,1
200000255,0,EM_祝福の未来・マイザー,em_200000255,4400,1,1,1,1,1,1,1,1,1
200000256,0,EM_祝福の未来・セリーナ,em_200000256,4400,1,1,1,1,1,1,1,1,1
100010101,0,EM_セルウィン,em_100010101,4300,1,1,1,1,1,1,1,1,1
100010201,0,EM_レイサム,em_100010201,4300,1,1,1,1,1,1,1,1,1
100010301,0,EM_エラスムス,em_100010301,4300,1,1,1,1,1,1,1,1,1
100010401,0,EM_フォルテ,em_100010401,4300,1,1,1,1,1,1,1,1,1
100010501,0,EM_モルディカイ,em_100010501,4300,1,1,1,1,1,1,1,1,1
100010601,0,EM_ヴァンピィ,em_100010601,4300,1,1,1,1,1,1,1,1,1
100010701,0,EM_ガルラ,em_100010701,4300,1,1,1,1,1,1,1,1,1
400003501,0,EM_神撃のバハムート_10th_Anniversary,em_400003501,4300,1,1,1,1,1,1,1,1,1
400000011,0,EM_グラブル_ユエル,em_400000011,4300,1,1,1,1,1,1,1,1,1
400000012,0,EM_グラブル_アルベール,em_400000012,4300,1,1,1,1,1,1,1,1,1
400000013,0,EM_グラブル_マギサ,em_400000013,4300,1,1,1,1,1,1,1,1,1
400000014,0,EM_グラブル_フォルテ,em_400000014,4300,1,1,1,1,1,1,1,1,1
400000015,0,EM_グラブル_ケルベロス,em_400000015,4300,1,1,1,1,1,1,1,1,1
400000016,0,EM_グラブル_ヴァンピィ,em_400000016,4300,1,1,1,1,1,1,1,1,1
400000017,0,EM_グラブル_ジャンヌダルク,em_400000017,4300,1,1,1,1,1,1,1,1,1
400000018,0,EM_グラブル_オリヴィエ,em_400000018,4300,1,1,1,1,1,1,1,1,1
400000019,0,EM_グラブル_バハムート,em_400000019,4300,1,1,1,1,1,1,1,1,1
400000020,0,EM_グラブル_オーキス,em_400000020,4300,1,1,1,1,1,1,1,1,1
400000600,0,EM_ルリア,em_400000600,4300,1,1,1,1,1,1,1,1,1
400002811,0,EM_ルリア2,em_400002811,4300,1,1,1,1,1,1,1,1,1
400000601,0,EM_コルワ,em_400000601,4300,1,1,1,1,1,1,1,1,1
400000602,0,EM_パーシヴァル,em_400000602,4300,1,1,1,1,1,1,1,1,1
400000603,0,EM_カリオストロ,em_400000603,4300,1,1,1,1,1,1,1,1,1
400000604,0,EM_ゾーイ,em_400000604,4300,1,1,1,1,1,1,1,1,1
400000605,0,EM_フェリ,em_400000605,4300,1,1,1,1,1,1,1,1,1
400000606,0,EM_ヴィーラ,em_400000606,4300,1,1,1,1,1,1,1,1,1
400000607,0,EM_レ・フィーエ,em_400000607,4300,1,1,1,1,1,1,1,1,1
400000608,0,EM_シルヴァ,em_400000608,4300,1,1,1,1,1,1,1,1,1
400002801,0,EM_ソーン,em_400002801,4300,1,1,1,1,1,1,1,1,1
400002802,0,EM_オクトー,em_400002802,4300,1,1,1,1,1,1,1,1,1
400002803,0,EM_シエテ,em_400002803,4300,1,1,1,1,1,1,1,1,1
400002804,0,EM_フュンフ,em_400002804,4300,1,1,1,1,1,1,1,1,1
400002805,0,EM_サラーサ,em_400002805,4300,1,1,1,1,1,1,1,1,1
400002806,0,EM_ニオ,em_400002806,4300,1,1,1,1,1,1,1,1,1
400002807,0,EM_シス,em_400002807,4300,1,1,1,1,1,1,1,1,1
400002808,0,EM_ウーノ,em_400002808,4300,1,1,1,1,1,1,1,1,1
400002809,0,EM_エッセル,em_400002809,4300,1,1,1,1,1,1,1,1,1
400002810,0,EM_カトル,em_400002810,4300,1,1,1,1,1,1,1,1,1
400002812,0,EM_サラーサ2,em_400002812,4400,1,1,1,1,1,1,1,1,1
713524020,0,EM_グランブルーファンタジー_ネクロインパルス,em_713524020,4400,1,1,1,1,1,1,1,1,1
713624020,0,EM_グランブルーファンタジー_ブラッドフォール,em_713624020,4400,1,1,1,1,1,1,1,1,1
713724010,0,EM_グランブルーファンタジー_宝石の輝き,em_713724010,4400,1,1,1,1,1,1,1,1,1
400000001,0,EM_島村卯月,em_400000001,4300,1,1,1,1,1,1,1,1,1
400000002,0,EM_渋谷凛,em_400000002,4300,1,1,1,1,1,1,1,1,1
400000003,0,EM_本田未央,em_400000003,4300,1,1,1,1,1,1,1,1,1
400002201,0,EM_高森藍子,em_400002201,4300,1,1,1,1,1,1,1,1,1
400002202,0,EM_五十嵐響子,em_400002202,4300,1,1,1,1,1,1,1,1,1
400002203,0,EM_鷺沢文香,em_400002203,4300,1,1,1,1,1,1,1,1,1
400002204,0,EM_大槻唯,em_400002204,4300,1,1,1,1,1,1,1,1,1
400002205,0,EM_白坂小梅,em_400002205,4300,1,1,1,1,1,1,1,1,1
400002206,0,EM_佐久間まゆ,em_400002206,4300,1,1,1,1,1,1,1,1,1
400002207,0,EM_安部菜々,em_400002207,4300,1,1,1,1,1,1,1,1,1
400002208,0,EM_諸星きらり,em_400002208,4300,1,1,1,1,1,1,1,1,1
400002209,0,EM_北条加蓮,em_400002209,4300,1,1,1,1,1,1,1,1,1
400003301,0,EM_森久保乃々,em_400003301,4300,1,1,1,1,1,1,1,1,1
400003302,0,EM_渋谷凛2,em_400003302,4300,1,1,1,1,1,1,1,1,1
400003303,0,EM_島村卯月2,em_400003303,4300,1,1,1,1,1,1,1,1,1
400003304,0,EM_辻野あかり,em_400003304,4300,1,1,1,1,1,1,1,1,1
400003305,0,EM_本田未央2,em_400003305,4300,1,1,1,1,1,1,1,1,1
400003306,0,EM_早坂美玲,em_400003306,4300,1,1,1,1,1,1,1,1,1
400003307,0,EM_星輝子,em_400003307,4300,1,1,1,1,1,1,1,1,1
400003308,0,EM_夢見りあむ,em_400003308,4300,1,1,1,1,1,1,1,1,1
400003309,0,EM_砂塚あきら,em_400003309,4300,1,1,1,1,1,1,1,1,1
713124010,0,EM_アイドルマスターシンデレラガールズ_スピリットシャイン,em_713124010,4300,1,1,1,1,1,1,1,1,1
713733010,0,EM_アイドルマスターシンデレラガールズ_黄金の鐘,em_713733010,4400,1,1,1,1,1,1,1,1,1
713814010,0,EM_アイドルマスターシンデレラガールズ_コンセントレイト,em_713814010,4400,1,1,1,1,1,1,1,1,1
715214010,0,EM_アイドルマスターシンデレラガールズ_入念な支度,em_715214010,4300,1,1,1,1,1,1,1,1,1
715134010,0,EM_アイドルマスターシンデレラガールズ_エレメントスラッシュ,em_715134010,4400,1,1,1,1,1,1,1,1,1
715424010,0,EM_アイドルマスターシンデレラガールズ_竜の育成,em_715424010,4400,1,1,1,1,1,1,1,1,1
600010,0,EM_ぴにゃこら太,em_600010,4400,1,1,1,1,1,1,1,1,1
600020,0,EM_黒ぴにゃこら太,em_600020,4400,1,1,1,1,1,1,1,1,1
600030,0,EM_ピンクぴにゃこら太,em_600030,4400,1,1,1,1,1,1,1,1,1
600040,0,EM_金ぴにゃこら太,em_600040,4400,1,1,1,1,1,1,1,1,1
600050,0,EM_千川ちひろ,em_600050,4400,1,1,1,1,1,1,1,1,1
400000100,0,EM_ストリートファイターⅤ,em_400000100,4300,1,1,1,1,1,1,1,1,1
400000101,0,EM_キャミィ,em_400000101,4300,1,1,1,1,1,1,1,1,1
400000102,0,EM_春麗,em_400000102,4300,1,1,1,1,1,1,1,1,1
400000103,0,EM_ジュリ,em_400000103,4300,1,1,1,1,1,1,1,1,1
400000104,0,EM_リュウ,em_400000104,4300,1,1,1,1,1,1,1,1,1
400000105,0,EM_ベガ,em_400000105,4300,1,1,1,1,1,1,1,1,1
400000106,0,EM_バルログ,em_400000106,4300,1,1,1,1,1,1,1,1,1
400000107,0,EM_かりん,em_400000107,4300,1,1,1,1,1,1,1,1,1
400000300,0,EM_ユヴェントスF.C.,em_400000300,4300,1,1,1,1,1,1,1,1,1
400000200,0,EM_羽宮亜梨沙,em_400000200,4300,1,1,1,1,1,1,1,1,1
400000400,0,EM_Fate,em_400000400,4300,1,1,1,1,1,1,1,1,1
400001100,0,EM_間桐桜,em_400001100,4300,1,1,1,1,1,1,1,1,1
400001109,0,EM_間桐桜2,em_400001109,4300,1,1,1,1,1,1,1,1,1
400001110,0,EM_遠坂凛2,em_400001110,4300,1,1,1,1,1,1,1,1,1
400001111,0,EM_イリヤ2,em_400001111,4300,1,1,1,1,1,1,1,1,1
400000401,0,EM_アーチャー,em_400000401,4300,1,1,1,1,1,1,1,1,1
400000402,0,EM_ランサー,em_400000402,4300,1,1,1,1,1,1,1,1,1
400000403,0,EM_遠坂凛,em_400000403,4300,1,1,1,1,1,1,1,1,1
400000404,0,EM_セイバー,em_400000404,4300,1,1,1,1,1,1,1,1,1
400000405,0,EM_セイバーオルタ,em_400000405,4300,1,1,1,1,1,1,1,1,1
400000406,0,EM_ライダー,em_400000406,4300,1,1,1,1,1,1,1,1,1
400000407,0,EM_イリヤ,em_400000407,4300,1,1,1,1,1,1,1,1,1
400001101,0,EM_ギルガメッシュ,em_400001101,4300,1,1,1,1,1,1,1,1,1
400001102,0,EM_真アサシン,em_400001102,4300,1,1,1,1,1,1,1,1,1
400001103,0,EM_遠坂凛,em_400001103,4300,1,1,1,1,1,1,1,1,1
400001104,0,EM_衛宮士郎,em_400001104,4300,1,1,1,1,1,1,1,1,1
400001105,0,EM_間桐桜－マキリの杯－,em_400001105,4300,1,1,1,1,1,1,1,1,1
400001106,0,EM_間桐慎二,em_400001106,4300,1,1,1,1,1,1,1,1,1
400001107,0,EM_バーサーカー,em_400001107,4300,1,1,1,1,1,1,1,1,1
400001108,0,EM_言峰綺礼,em_400001108,4300,1,1,1,1,1,1,1,1,1
100000102,0,EM_しゃどばすチャンネル_アリサ,em_100000102,4300,1,1,1,1,1,1,1,1,1
100000202,0,EM_しゃどばすチャンネル_エリカ,em_100000202,4300,1,1,1,1,1,1,1,1,1
100000302,0,EM_しゃどばすチャンネル_イザベル,em_100000302,4300,1,1,1,1,1,1,1,1,1
400000501,0,EM_さよならの朝に約束の花をかざろう,em_400000501,4300,1,1,1,1,1,1,1,1,1
400000701,0,EM_EVO_2018,em_400000701,4300,1,1,1,1,1,1,1,1,1
400000801,0,EM_ディートリッヒ,em_400000801,4300,1,1,1,1,1,1,1,1,1
400000803,0,EM_ファリン,em_400000803,4300,1,1,1,1,1,1,1,1,1
400000901,0,EM_ZONE_OF_THE_ENDERS,em_400000901,4300,1,1,1,1,1,1,1,1,1
400001001,0,EM_ゾンビランドサガ,em_400001001,4300,1,1,1,1,1,1,1,1,1
400001002,0,EM_源さくら,em_400001002,4300,1,1,1,1,1,1,1,1,1
400001003,0,EM_二階堂サキ,em_400001003,4300,1,1,1,1,1,1,1,1,1
400001004,0,EM_水野愛,em_400001004,4300,1,1,1,1,1,1,1,1,1
400001005,0,EM_紺野純子,em_400001005,4300,1,1,1,1,1,1,1,1,1
400001006,0,EM_ゆうぎり,em_400001006,4300,1,1,1,1,1,1,1,1,1
400001007,0,EM_星川リリィ,em_400001007,4300,1,1,1,1,1,1,1,1,1
400001008,0,EM_山田たえ,em_400001008,4300,1,1,1,1,1,1,1,1,1
400003201,0,EM_源さくら2,em_400003201,4300,1,1,1,1,1,1,1,1,1
400003202,0,EM_源さくら3,em_400003202,4300,1,1,1,1,1,1,1,1,1
400003203,0,EM_二階堂サキ2,em_400003203,4300,1,1,1,1,1,1,1,1,1
400003204,0,EM_水野愛2,em_400003204,4300,1,1,1,1,1,1,1,1,1
400003205,0,EM_紺野純子2,em_400003205,4300,1,1,1,1,1,1,1,1,1
400003206,0,EM_ゆうぎり2,em_400003206,4300,1,1,1,1,1,1,1,1,1
400003207,0,EM_星川リリィ2,em_400003207,4300,1,1,1,1,1,1,1,1,1
400003208,0,EM_山田たえ2,em_400003208,4300,1,1,1,1,1,1,1,1,1
400001201,0,EM_マナリアフレンズ,em_400001201,4300,1,1,1,1,1,1,1,1,1
400001202,0,EM_アン,em_400001202,4300,1,1,1,1,1,1,1,1,1
400001203,0,EM_グレア,em_400001203,4300,1,1,1,1,1,1,1,1,1
400001301,0,EM_プリンセスコネクト！Re:Dive,em_400001301,4300,1,1,1,1,1,1,1,1,1
400002001,0,EM_ペコリーヌ2,em_400002001,4300,1,1,1,1,1,1,1,1,1
400001302,0,EM_コッコロ,em_400001302,4300,1,1,1,1,1,1,1,1,1
400001303,0,EM_ペコリーヌ,em_400001303,4300,1,1,1,1,1,1,1,1,1
400001304,0,EM_キャル,em_400001304,4300,1,1,1,1,1,1,1,1,1
400002002,0,EM_カヤ,em_400002002,4300,1,1,1,1,1,1,1,1,1
400002003,0,EM_シノブ,em_400002003,4300,1,1,1,1,1,1,1,1,1
400002004,0,EM_イリヤ(プリコネ),em_400002004,4300,1,1,1,1,1,1,1,1,1
400002005,0,EM_サレン,em_400002005,4300,1,1,1,1,1,1,1,1,1
400002006,0,EM_カイザーインサイト(スキン),em_400002006,4300,1,1,1,1,1,1,1,1,1
400001305,0,EM_プリコネ_アリサ,em_400001305,4400,1,1,1,1,1,1,1,1,1
400002007,0,EM_プリコネ_ルナ,em_400002007,4400,1,1,1,1,1,1,1,1,1
400001401,0,EM_ワンパンマン,em_400001401,4300,1,1,1,1,1,1,1,1,1
400001402,0,EM_タツマキ,em_400001402,4300,1,1,1,1,1,1,1,1,1
400001403,0,EM_サイタマ,em_400001403,4300,1,1,1,1,1,1,1,1,1
400001404,0,EM_ジェノス,em_400001404,4300,1,1,1,1,1,1,1,1,1
400001501,0,EM_スバル,em_400001501,4300,1,1,1,1,1,1,1,1,1
400001502,0,EM_エミリア,em_400001502,4300,1,1,1,1,1,1,1,1,1
400001503,0,EM_ラム,em_400001503,4300,1,1,1,1,1,1,1,1,1
400001504,0,EM_レム,em_400001504,4300,1,1,1,1,1,1,1,1,1
400001505,0,EM_エミリア_グランプリ,em_400001505,4400,1,1,1,1,1,1,1,1,1
400001601,0,EM_かつて神だった獣たちへ,em_400001601,4300,1,1,1,1,1,1,1,1,1
400001701,0,EM_高海千歌_SD,em_400001701,4300,1,1,1,1,1,1,1,1,1
400001702,0,EM_松浦果南,em_400001702,4300,1,1,1,1,1,1,1,1,1
400001703,0,EM_渡辺曜,em_400001703,4300,1,1,1,1,1,1,1,1,1
400001704,0,EM_黒澤ダイヤ,em_400001704,4300,1,1,1,1,1,1,1,1,1
400001705,0,EM_黒澤ルビィ,em_400001705,4300,1,1,1,1,1,1,1,1,1
400001706,0,EM_高海千歌,em_400001706,4300,1,1,1,1,1,1,1,1,1
400001707,0,EM_小原鞠莉,em_400001707,4300,1,1,1,1,1,1,1,1,1
400001708,0,EM_津島善子,em_400001708,4300,1,1,1,1,1,1,1,1,1
400001709,0,EM_国木田花丸,em_400001709,4300,1,1,1,1,1,1,1,1,1
400001710,0,EM_桜内梨子,em_400001710,4300,1,1,1,1,1,1,1,1,1
400001711,0,EM_津島善子_グランプリ,em_400001711,4400,1,1,1,1,1,1,1,1,1
400001801,0,EM_TVアニメ「シャドウバース」,em_400001801,4300,1,1,1,1,1,1,1,1,1
400001802,0,EM_竜ヶ崎ヒイロ,em_400001802,4300,1,1,1,1,1,1,1,1,1
400002701,0,EM_ミモリ,em_400002701,4300,1,1,1,1,1,1,1,1,1
400002702,0,EM_カズキ,em_400002702,4300,1,1,1,1,1,1,1,1,1
400002703,0,EM_カイ,em_400002703,4300,1,1,1,1,1,1,1,1,1
400002704,0,EM_ヒイロ,em_400002704,4300,1,1,1,1,1,1,1,1,1
400002705,0,EM_アリス,em_400002705,4300,1,1,1,1,1,1,1,1,1
400002706,0,EM_ルシア,em_400002706,4300,1,1,1,1,1,1,1,1,1
400002707,0,EM_マウラ,em_400002707,4300,1,1,1,1,1,1,1,1,1
400002708,0,EM_レイ,em_400002708,4300,1,1,1,1,1,1,1,1,1
400002709,0,EM_カグラ,em_400002709,4300,1,1,1,1,1,1,1,1,1
400002710,0,EM_レオン,em_400002710,4400,1,1,1,1,1,1,1,1,1
400001803,0,EM_シャドウバース チャンピオンズバトル,em_400001803,4300,1,1,1,1,1,1,1,1,1
400001804,0,EM_チャンピオンズバトル_フォビドゥンソーサラー,em_400001804,4300,1,1,1,1,1,1,1,1,1
400003401,0,EM_ミモリ2,em_400003401,4300,1,1,1,1,1,1,1,1,1
400003402,0,EM_カズキ2,em_400003402,4300,1,1,1,1,1,1,1,1,1
400003403,0,EM_カイ2,em_400003403,4300,1,1,1,1,1,1,1,1,1
400003404,0,EM_ヒイロ2,em_400003404,4300,1,1,1,1,1,1,1,1,1
400003405,0,EM_アリス2,em_400003405,4300,1,1,1,1,1,1,1,1,1
400003406,0,EM_ルシア2,em_400003406,4300,1,1,1,1,1,1,1,1,1
400003407,0,EM_マウラ2,em_400003407,4300,1,1,1,1,1,1,1,1,1
400003601,0,EM_ヒイロ3,em_400003601,4400,1,1,1,1,1,1,1,1,1
400003701,0,EM_ライト,em_400003701,4300,1,1,1,1,1,1,1,1,1
400003702,0,EM_ライト_2,em_400003702,4300,1,1,1,1,1,1,1,1,1
400004313,0,EM_ヒイロ4,em_400004313,4400,1,1,1,1,1,1,1,1,1
400004314,0,EM_ミカド,em_400004314,4400,1,1,1,1,1,1,1,1,1
400004315,0,EM_ライト_4,em_400004315,4400,1,1,1,1,1,1,1,1,1
400004301,0,EM_シャドウバースF_イツキ,em_400004301,4300,1,1,1,1,1,1,1,1,1
400004302,0,EM_シャドウバースF_レン,em_400004302,4300,1,1,1,1,1,1,1,1,1
400004303,0,EM_シャドウバースF_シオン,em_400004303,4300,1,1,1,1,1,1,1,1,1
400004104,0,EM_ライト_3,em_400004104,4400,1,1,1,1,1,1,1,1,1
400004304,0,EM_シャドウバースF_スバル,em_400004304,4300,1,1,1,1,1,1,1,1,1
400004305,0,EM_シャドウバースF_リョウガ,em_400004305,4300,1,1,1,1,1,1,1,1,1
400004306,0,EM_シャドウバースF_ツバサ,em_400004306,4300,1,1,1,1,1,1,1,1,1
400004307,0,EM_シャドウバースF_スレイド,em_400004307,4300,1,1,1,1,1,1,1,1,1
400004308,0,EM_シャドウバースF_アミロス,em_400004308,4300,1,1,1,1,1,1,1,1,1
400004309,0,EM_シャドウバースF_メイティ,em_400004309,4300,1,1,1,1,1,1,1,1,1
400004105,0,EM_ドラグニル,em_400004105,4400,1,1,1,1,1,1,1,1,1
400004310,0,EM_シャドウバースF_バケルス,em_400004310,4300,1,1,1,1,1,1,1,1,1
400004311,0,EM_シャドウバースF_デモニア,em_400004311,4300,1,1,1,1,1,1,1,1,1
400004312,0,EM_シャドウバースF_ウィンギー,em_400004312,4300,1,1,1,1,1,1,1,1,1
717334020,0,EM_シャドウバースF_マジカルストラテジー,em_717334020,4400,1,1,1,1,1,1,1,1,1
717424010,0,EM_シャドウバースF_ドラゴニックアーマー,em_717424010,4400,1,1,1,1,1,1,1,1,1
717732010,0,EM_シャドウバースF_ジュエルシュライン,em_717732010,4400,1,1,1,1,1,1,1,1,1
400001901,0,EM_涼宮ハルヒ1,em_400001901,4300,1,1,1,1,1,1,1,1,1
400001902,0,EM_朝比奈みくる,em_400001902,4300,1,1,1,1,1,1,1,1,1
400001903,0,EM_長門有希,em_400001903,4300,1,1,1,1,1,1,1,1,1
400001904,0,EM_涼宮ハルヒ2,em_400001904,4300,1,1,1,1,1,1,1,1,1
400002101,0,EM_大狼ランカ,em_400002101,4300,1,1,1,1,1,1,1,1,1
400002301,0,EM_2B_log,em_400002301,4300,1,1,1,1,1,1,1,1,1
400002302,0,EM_2B_skin,em_400002302,4300,1,1,1,1,1,1,1,1,1
400002303,0,EM_9S,em_400002303,4300,1,1,1,1,1,1,1,1,1
400002401,0,EM_C.C.,em_400002401,4300,1,1,1,1,1,1,1,1,1
400002402,0,EM_スザク,em_400002402,4300,1,1,1,1,1,1,1,1,1
400002403,0,EM_コーネリア,em_400002403,4300,1,1,1,1,1,1,1,1,1
400002404,0,EM_星刻,em_400002404,4300,1,1,1,1,1,1,1,1,1
400002405,0,EM_ルルーシュ,em_400002405,4300,1,1,1,1,1,1,1,1,1
400002406,0,EM_カレン,em_400002406,4300,1,1,1,1,1,1,1,1,1
400002407,0,EM_シャルル,em_400002407,4300,1,1,1,1,1,1,1,1,1
400002408,0,EM_ジェレミア,em_400002408,4300,1,1,1,1,1,1,1,1,1
400002409,0,EM_ルルーシュ2,em_400002409,4300,1,1,1,1,1,1,1,1,1
400002410,0,EM_ルルーシュ3,em_400002410,4300,1,1,1,1,1,1,1,1,1
400002411,0,EM_スザク2,em_400002411,4400,1,1,1,1,1,1,1,1,1
400002601,0,EM_ムニャール,em_400002601,4400,1,1,1,1,1,1,1,1,1
400002901,0,EM_グレア,em_400002901,4400,1,1,1,1,1,1,1,1,1
200000014,0,EM_バロン,em_200000014,4400,1,1,1,1,1,1,1,1,1
200000019,0,EM_ゼシルウェンシー,em_200000019,4400,1,1,1,1,1,1,1,1,1
200000021,0,EM_フローゼス,em_200000021,4400,1,1,1,1,1,1,1,1,1
200000025,0,EM_ツキカゲ,em_200000025,4400,1,1,1,1,1,1,1,1,1
200000030,0,EM_イツルギ,em_200000030,4400,1,1,1,1,1,1,1,1,1
200000032,0,EM_アンサージュ,em_200000032,4400,1,1,1,1,1,1,1,1,1
200000036,0,EM_タケツミ,em_200000036,4400,1,1,1,1,1,1,1,1,1
200000039,0,EM_スーロン,em_200000039,4400,1,1,1,1,1,1,1,1,1
200000041,0,EM_ベルディリア,em_200000041,4400,1,1,1,1,1,1,1,1,1
200000046,0,EM_ライル,em_200000046,4400,1,1,1,1,1,1,1,1,1
200000051,0,EM_アマリリス,em_200000051,4400,1,1,1,1,1,1,1,1,1
200000054,0,EM_カステル,em_200000054,4400,1,1,1,1,1,1,1,1,1
200000060,0,EM_サンタテレサ,em_200000060,4400,1,1,1,1,1,1,1,1,1
200000090,0,EM_エレナ,em_200000090,4400,1,1,1,1,1,1,1,1,1
400003101,0,EM_セブンズストーリー_ミモリ,em_400003101,4300,1,1,1,1,1,1,1,1,1
400003102,0,EM_セブンズストーリー_アリス,em_400003102,4300,1,1,1,1,1,1,1,1,1
400003001,0,EM_かぐや様は告らせたい？～天才たちの恋愛頭脳戦～,em_400003001,4300,1,1,1,1,1,1,1,1,1
400003002,0,EM_藤原千花1,em_400003002,4300,1,1,1,1,1,1,1,1,1
400003003,0,EM_四宮かぐや1,em_400003003,4300,1,1,1,1,1,1,1,1,1
400003004,0,EM_白銀御行1,em_400003004,4300,1,1,1,1,1,1,1,1,1
